62.646, -17.931, 86.784
62.97, -19.904, 92.84
63.174, -21.894, 97.149
63.315, -23.889, 98.889
63.44, -25.885, 97.688
63.582, -27.88, 95.053
63.767, -29.871, 92.342
63.989, -31.857, 89.551
64.031, -33.857, 86.668
64.076, -35.856, 83.686
64.129, -37.856, 80.594
64.189, -39.855, 77.378
64.26, -41.853, 74.023
64.342, -43.852, 70.508
64.438, -45.849, 66.809
64.546, -47.847, 62.892
64.664, -49.843, 58.715
64.791, -51.839, 54.216
64.922, -53.835, 49.309
65.058, -55.83, 43.857
65.196, -57.825, 37.622
65.336, -59.82, 30.123
65.39, -61.817, 20
64.313, -61.706, 59.876
63.449, -59.903, 92.813
62.724, -58.04, 94.896
62.064, -56.152, 96.876
61.454, -54.247, 97.375
60.88, -52.331, 97.713
60.336, -50.407, 97.947
59.818, -48.475, 98.111
59.325, -46.537, 98.224
58.854, -44.593, 98.301
58.408, -42.643, 98.301
57.984, -40.689, 98.349
57.579, -38.73, 98.374
57.192, -36.768, 98.379
56.826, -34.802, 98.379
56.485, -32.831, 98.368
56.161, -30.858, 98.341
55.853, -28.882, 98.299
55.574, -26.901, 98.299
55.314, -24.918, 98.243
55.071, -22.933, 98.172
54.856, -20.945, 98.172
54.663, -18.954, 98.085
54.488, -16.962, 97.982
54.344, -14.967, 97.982
54.225, -12.971, 97.86
54.125, -10.973, 97.719
54.061, -8.974, 97.719
54.024, -6.975, 97.555
54.008, -4.975, 97.366
54.035, -2.975, 97.366
54.092, -0.976, 97.149
54.173, 1.022, 96.9
54.305, 3.018, 96.9
54.471, 5.011, 96.615
54.667, 7.001, 96.289
54.921, 8.985, 96.289
55.217, 10.963, 95.918
55.551, 12.934, 95.499
55.946, 14.895, 95.499
56.347, 16.853, 99.915
56.627, 18.834, 99.915
56.908, 20.814, 99.881
57.19, 22.794, 99.835
57.474, 24.774, 99.775
57.76, 26.753, 97.693
58.05, 28.732, 95.057
58.344, 30.71, 92.346
58.643, 32.688, 89.554
58.951, 34.664, 86.671
59.271, 36.638, 83.689
59.607, 38.61, 80.597
59.97, 40.576, 77.381
60.376, 42.535, 74.026
60.845, 44.479, 70.512
61.398, 46.4, 66.813
62.028, 48.298, 62.897
62.695, 50.184, 58.72
63.363, 52.069, 54.222
64.016, 53.959, 49.315
64.652, 55.856, 43.863
65.271, 57.757, 37.63
65.875, 59.664, 30.133
66.465, 61.575, 20
66.781, 62.613, 0
66.781, 62.613, 0
72.609, 81.745, 0
endData
127
100
200
-58.882, 0.364, -26.242, 1.296, -63.079, 56.604, -63.079, 64.478
-63.079, 64.478, -63.079, 72.352, -25.31, -31.111, -63.079, -61.885
-63.079, -61.885, -100.848, -92.66, -24.727, -42.768, 22.018, -21.319
22.018, -21.319, 68.763, 0.131, 61.652, -15.723, 63.984, -31.577
63.984, -31.577, 64.217, -43.467, 64.45, -47.197, 65.382, -60.486
65.382, -60.486, 66.315, -73.776, 47.664, -19.687, 56.29, 16.451
56.29, 16.451, 61.419, 52.821, 60.02, 40.231, 66.781, 62.613
#PATH.JERRYIO-DATA {"appVersion":"0.8.3","format":"LemLib v0.5","gc":{"robotWidth":12,"robotHeight":12,"robotIsHolonomic":false,"showRobot":false,"uol":2.54,"pointDensity":2,"controlMagnetDistance":1.968503937007874,"fieldImage":{"displayName":"V5RC 2025 - High Stakes (Skills)","signature":"V5RC 2025 - High Stakes (Skills)","origin":{"__type":"built-in"}},"coordinateSystem":"VEX Gaming Positioning System"},"paths":[{"segments":[{"controls":[{"uid":"At034LOemD","x":-58.88240330852211,"y":0.3637018892987592,"lock":false,"visible":true,"heading":0,"__type":"end-point"},{"uid":"DsmpH7euiR","x":-26.24249016632582,"y":1.2962708362186532,"lock":false,"visible":true,"__type":"control"},{"uid":"HxKupTAUEH","x":-63.07896356966163,"y":56.60380124200997,"lock":false,"visible":true,"__type":"control"},{"uid":"Xrqx80MP7Z","x":-63.07896356966163,"y":64.47781699004148,"lock":false,"visible":true,"heading":0,"__type":"end-point"}],"speedProfiles":[],"lookaheadKeyframes":[],"uid":"Uy2GA00zbu"},{"controls":[{"uid":"Xrqx80MP7Z","x":-63.07896356966163,"y":64.47781699004148,"lock":false,"visible":true,"heading":0,"__type":"end-point"},{"uid":"ZsO9LKknjX","x":-63.07896356966163,"y":72.35183273807297,"lock":false,"visible":true,"__type":"control"},{"uid":"XVunfVg3cl","x":-25.309921219405926,"y":-31.110500069247667,"lock":false,"visible":true,"__type":"control"},{"uid":"4V4mMU3YTx","x":-63.07896356966163,"y":-61.88527531760417,"lock":false,"visible":true,"heading":0,"__type":"end-point"}],"speedProfiles":[],"lookaheadKeyframes":[],"uid":"EiGaCmxsLn"},{"controls":[{"uid":"4V4mMU3YTx","x":-63.07896356966163,"y":-61.88527531760417,"lock":false,"visible":true,"heading":0,"__type":"end-point"},{"uid":"cn3bscNEGw","x":-100.84800591991734,"y":-92.66005056596067,"lock":false,"visible":true,"__type":"control"},{"uid":"g3aMo1Ugxb","x":-24.727065627580988,"y":-42.767611905746364,"lock":false,"visible":true,"__type":"control"},{"uid":"lesdEujigp","x":22.017952836778697,"y":-21.318526126588775,"lock":false,"visible":true,"heading":0,"__type":"end-point"}],"speedProfiles":[],"lookaheadKeyframes":[],"uid":"IJvFMdsfXT"},{"controls":[{"uid":"lesdEujigp","x":22.017952836778697,"y":-21.318526126588775,"lock":false,"visible":true,"heading":0,"__type":"end-point"},{"uid":"yv1qN5JiSc","x":68.76297130113832,"y":0.13055965256880597,"lock":false,"visible":true,"__type":"control"},{"uid":"Zz3pmaeq60","x":61.652133080874194,"y":-15.723112445069413,"lock":false,"visible":true,"__type":"control"},{"uid":"WNtCaJ1edE","x":63.983555448173924,"y":-31.57678454270761,"lock":false,"visible":true,"heading":0,"__type":"end-point"}],"speedProfiles":[],"lookaheadKeyframes":[],"uid":"Pnsael4uXd"},{"controls":[{"uid":"WNtCaJ1edE","x":63.983555448173924,"y":-31.57678454270761,"lock":false,"visible":true,"heading":0,"__type":"end-point"},{"uid":"Xxiy5vdZHE","x":64.2166976849039,"y":-43.46703861593626,"lock":false,"visible":true,"__type":"control"},{"uid":"cjaDp5dV9A","x":64.44983992163388,"y":-47.197314403615835,"lock":false,"visible":true,"__type":"control"},{"uid":"8LgBAIRWny","x":65.38240886855377,"y":-60.486421897224325,"lock":false,"visible":true,"heading":0,"__type":"end-point"}],"speedProfiles":[],"lookaheadKeyframes":[],"uid":"aGgvZraSY1"},{"controls":[{"uid":"8LgBAIRWny","x":65.38240886855377,"y":-60.486421897224325,"lock":false,"visible":true,"heading":0,"__type":"end-point"},{"uid":"nZFTbokwBU","x":66.31497781547365,"y":-73.77552939083282,"lock":false,"visible":true,"__type":"control"},{"uid":"ZO8B7kXmmW","x":47.66359887707578,"y":-19.686530469478964,"lock":false,"visible":true,"__type":"control"},{"uid":"WPZEKX6LOB","x":56.2898616360848,"y":16.45051622366693,"lock":false,"visible":true,"heading":0,"__type":"end-point"}],"speedProfiles":[],"lookaheadKeyframes":[],"uid":"dPB0IpKpY7"},{"controls":[{"uid":"WPZEKX6LOB","x":56.2898616360848,"y":16.45051622366693,"lock":false,"visible":true,"heading":0,"__type":"end-point"},{"uid":"LQxKG8QH6b","x":61.41899084414422,"y":52.8207051535428,"lock":false,"visible":true,"__type":"control"},{"uid":"QKIOToZpNU","x":60.020137423764375,"y":40.23102437012423,"lock":false,"visible":true,"__type":"control"},{"uid":"uu3Gb7DSgA","x":66.7812622889336,"y":62.61267909620168,"lock":false,"visible":true,"heading":0,"__type":"end-point"}],"speedProfiles":[],"lookaheadKeyframes":[],"uid":"4rqGuraYY4"}],"pc":{"speedLimit":{"minLimit":{"value":0,"label":"0"},"maxLimit":{"value":127,"label":"127"},"step":1,"from":20,"to":100},"bentRateApplicableRange":{"minLimit":{"value":0,"label":"0"},"maxLimit":{"value":1,"label":"1"},"step":0.001,"from":0,"to":0.1},"maxDecelerationRate":127},"name":"Path","uid":"LyvFYHIab1","lock":false,"visible":true}]}
